MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	DE	94381796	9124175348		DE28943817969124175348	20220908
100	DE	94384705	2958689406		DE94943847052958689406	20210801
100	DE	94388209	2079826407		DE09943882092079826407	20230518
100	DE	94392760	6172757296		DE48943927606172757296	20220131
100	DE	94398756	9251870909		DE63943987569251870909	20240702
100	DE	94405243	3031344057		DE03944052433031344057	20220820
100	DE	94412853	2040797578		DE90944128532040797578	20240404
100	DE	94414930	6136459844		DE44944149306136459844	20190224
100	DE	94418526	9344090350		DE21944185269344090350	20200502
100	DE	94421612	3013899052		DE49944216123013899052	20191124
100	DE	94421808	3478591601		DE66944218083478591601	20220530
100	DE	94422031	1123733324		DE38944220311123733324	20231101
100	DE	94422720	8623964371		DE94944227208623964371	20240809
100	DE	94425425	7189196066		DE26944254257189196066	20220619
100	DE	94431055	4045035056		DE53944310554045035056	20240116
100	DE	94434371	2024241934		DE19944343712024241934	20210606
100	DE	94437645	4890234049		DE98944376454890234049	20210415
100	DE	94444038	7494683496		DE67944440387494683496	20190601
100	DE	94445939	9693035345		DE27944459399693035345	20210208
100	DE	94446392	4301114938		DE35944463924301114938	20230616
100	DE	94448673	1974844727		DE72944486731974844727	20220511
100	DE	94456401	5492241715		DE48944564015492241715	20211025
100	DE	94472348	3792218347		DE34944723483792218347	20210904
100	DE	94489651	9364443522		DE93944896519364443522	20230521
100	DE	94489905	6015570390		DE12944899056015570390	20220707
100	DE	94490146	5055562965		DE66944901465055562965	20230313
100	DE	94490760	7587012873		DE45944907607587012873	20230827
100	DE	94492745	1751536457		DE07944927451751536457	20220426
100	DE	94495264	1061614925		DE05944952641061614925	20230318
100	DE	94496278	6465315684		DE24944962786465315684	20221115
100	DE	94498061	8082967440		DE46944980618082967440	20190206
100	DE	94501135	2324288131		DE68945011352324288131	20220722
100	DE	94501303	0921251975		DE54945013030921251975	20210906
100	DE	94508767	2377853799		DE21945087672377853799	20230703
100	DE	94516224	3605743542		DE96945162243605743542	20201225
100	DE	94516832	1392014376		DE80945168321392014376	20210805
100	DE	94517468	1698017708		DE11945174681698017708	20240108
100	DE	94519516	0871182069		DE39945195160871182069	20201205
100	DE	94523626	5890815684		DE21945236265890815684	20240518
100	DE	94524283	7974829218		DE83945242837974829218	20240204
100	DE	94530274	1769437760		DE53945302741769437760	20200530
100	DE	94537366	1874132198		DE71945373661874132198	20200410
100	DE	94542687	2108869349		DE68945426872108869349	20220305
100	DE	94560795	2071352976		DE27945607952071352976	20210715
100	DE	94563375	5494491974		DE59945633755494491974	20240523
100	DE	94568862	1585743594		DE82945688621585743594	20190114
100	DE	94569680	1318635309		DE79945696801318635309	20190906
100	DE	94591956	8728569604		DE95945919568728569604	20231103
100	DE	94600350	3706784475		DE92946003503706784475	20220106
100	DE	94600977	2808179751		DE30946009772808179751	20240617
100	DE	94606082	8613803361		DE86946060828613803361	20230601
100	DE	94606612	2062354603		DE92946066122062354603	20190719
100	DE	94609185	3759952357		DE46946091853759952357	20211019
100	DE	94612230	1719610278		DE58946122301719610278	20220608
100	DE	94614265	7944962081		DE55946142657944962081	20201221
100	DE	94617469	9741870035		DE40946174699741870035	20230106
100	DE	94621983	4283348019		DE97946219834283348019	20210513
100	DE	94625253	9419110876		DE34946252539419110876	20211130
100	DE	94625854	3278520149		DE31946258543278520149	20190505
100	DE	94627746	8980645790		DE57946277468980645790	20230907
100	DE	94634184	4883610659		DE16946341844883610659	20210822
100	DE	94636578	7360226530		DE66946365787360226530	20220915
100	DE	94636781	5218041098		DE14946367815218041098	20191112
100	DE	94637171	0921096372		DE26946371710921096372	20220128
100	DE	94637539	1925878145		DE59946375391925878145	20191223
100	DE	94640494	8783135120		DE18946404948783135120	20240326
100	DE	94644256	9247531718		DE17946442569247531718	20220305
100	DE	94644545	7873403402		DE51946445457873403402	20201106
100	DE	94649082	0837914179		DE34946490820837914179	20230624
100	DE	94650847	3108608360		DE45946508473108608360	20190416
100	DE	94653496	8755629026		DE07946534968755629026	20200725
100	DE	94655300	0119481133		DE62946553000119481133	20210411
100	DE	94659013	8862561723		DE40946590138862561723	20190326
100	DE	94660375	1301029520		DE25946603751301029520	20220511
100	DE	94660850	4995970966		DE53946608504995970966	20190204
100	DE	94661314	5168946756		DE64946613145168946756	20210903
100	DE	94661698	4001256771		DE43946616984001256771	20200702
100	DE	94664136	8863249568		DE88946641368863249568	20230423
100	DE	94672909	1914500163		DE13946729091914500163	20221223
100	DE	94686455	7995202346		DE82946864557995202346	20240528
100	DE	94693839	9120859830		DE26946938399120859830	20230507
100	DE	94699643	9023605814		DE95946996439023605814	20221110
100	DE	94701237	8233625047		DE81947012378233625047	20231129
100	DE	94702297	8093606883		DE42947022978093606883	20210512
100	DE	94707802	6326970465		DE35947078026326970465	20230628
100	DE	94707892	6416219971		DE81947078926416219971	20191223
100	DE	94710055	7533488233		DE64947100557533488233	20231005
100	DE	94713969	5481838511		DE58947139695481838511	20210803
100	DE	94720320	5048021202		DE75947203205048021202	20240606
100	DE	94723120	6596885609		DE98947231206596885609	20190508
100	DE	94727017	0326398062		DE06947270170326398062	20240414
100	DE	94727729	8179782162		DE58947277298179782162	20220209
100	DE	94730459	7872071172		DE32947304597872071172	20231217
100	DE	94732099	6968238400		DE06947320996968238400	20230419
100	DE	94732122	3549312652		DE63947321223549312652	20230410
100	DE	94732374	9576960363		DE18947323749576960363	20211201
100	DE	94733492	9496403245		DE88947334929496403245	20210907
100	DE	94734220	7773334208		DE21947342207773334208	20221031
100	DE	94739972	3329197145		DE93947399723329197145	20190129
100	DE	94744081	5957440312		DE28947440815957440312	20240419
100	DE	94745821	3673008023		DE30947458213673008023	20200526
100	DE	94753308	6102581882		DE77947533086102581882	20230121
100	DE	94757753	7873749267		DE07947577537873749267	20200615
100	DE	94758400	5530268312		DE32947584005530268312	20220317
100	DE	94762233	7534874484		DE09947622337534874484	20210331
100	DE	94762569	8681414769		DE97947625698681414769	20190622
100	DE	94763794	0801853827		DE82947637940801853827	20190405
100	DE	94775232	2485405310		DE83947752322485405310	20190110
100	DE	94785156	2573686790		DE21947851562573686790	20220325
100	DE	94793558	7018111650		DE14947935587018111650	20221018
100	DE	94797282	8520009349		DE16947972828520009349	20200412
100	DE	94820975	6735724746		DE16948209756735724746	20190721
100	DE	94822874	3800452876		DE40948228743800452876	20221005
100	DE	94826571	8458029898		DE48948265718458029898	20240621
100	DE	94832687	5583327919		DE93948326875583327919	20190316
100	DE	94837671	5940428070		DE20948376715940428070	20210203
100	DE	94845705	2089329057		DE43948457052089329057	20211128
100	DE	94850612	2512086225		DE37948506122512086225	20230923
100	DE	94859138	4843586014		DE68948591384843586014	20210603
100	DE	94859179	0666481490		DE87948591790666481490	20230215
100	DE	94860643	9798182166		DE89948606439798182166	20230901
100	DE	94862793	9025018752		DE50948627939025018752	20210603
100	DE	94867602	6227059645		DE39948676026227059645	20220204
100	DE	94869098	8984067463		DE89948690988984067463	20240613
100	DE	94873167	6860232267		DE66948731676860232267	20200217
100	DE	94878164	2646038719		DE07948781642646038719	20190630
100	DE	94881771	8313235645		DE95948817718313235645	20220323
100	DE	94882448	8677179809		DE59948824488677179809	20210531
100	DE	94885923	1773033890		DE84948859231773033890	20200425
100	DE	94890537	6301077053		DE24948905376301077053	20200321
100	DE	94895483	8573419302		DE55948954838573419302	20220526
100	DE	94895586	4288458562		DE44948955864288458562	20230707
100	DE	94900729	6857511066		DE42949007296857511066	20230310
100	DE	94903189	5038127103		DE96949031895038127103	20240121
100	DE	94903343	6318147481		DE52949033436318147481	20200420
100	DE	94905588	3790077278		DE70949055883790077278	20190104
100	DE	94910911	2212382883		DE47949109112212382883	20210814
100	DE	94911677	9458663456		DE18949116779458663456	20220423
100	DE	94918008	3000174163		DE38949180083000174163	20201006
100	DE	94918746	2034233333		DE60949187462034233333	20200607
100	DE	94930364	8348918140		DE64949303648348918140	20210823
100	DE	94934834	5897801785		DE41949348345897801785	20200715
100	DE	94940549	7562307053		DE19949405497562307053	20210815
100	DE	94943709	6844763816		DE28949437096844763816	20230207
100	DE	94951002	2093935437		DE93949510022093935437	20230601
100	DE	94955266	4391220162		DE14949552664391220162	20220701
100	DE	94960871	5602881400		DE39949608715602881400	20240121
100	DE	94973771	5910400433		DE67949737715910400433	20240805
100	DE	94976264	3860859868		DE93949762643860859868	20210620
100	DE	94978158	8844235968		DE17949781588844235968	20200504
100	DE	94983181	8921239183		DE98949831818921239183	20200712
100	DE	95002433	3905854727		DE18950024333905854727	20230422
100	DE	95013260	0097505993		DE98950132600097505993	20240311
100	DE	95014150	8927296230		DE23950141508927296230	20240801
100	DE	95016671	6086745126		DE85950166716086745126	20231223
100	DE	95019436	1982523521		DE86950194361982523521	20220722
100	DE	95032736	5443855323		DE56950327365443855323	20240809
100	DE	95034315	8811987135		DE29950343158811987135	20220507
100	DE	95036755	2235032427		DE84950367552235032427	20190323
100	DE	95036941	5556240877		DE93950369415556240877	20200407
100	DE	95038670	7797849517		DE40950386707797849517	20190810
100	DE	95040127	7117981676		DE12950401277117981676	20230702
100	DE	95042984	5474848192		DE24950429845474848192	20230516
100	DE	95043811	3331829655		DE07950438113331829655	20220609
100	DE	95048855	0549697808		DE75950488550549697808	20220125
100	DE	95054016	0729144685		DE27950540160729144685	20210831
100	DE	95054431	2752684913		DE48950544312752684913	20240207
100	DE	95059970	5498640067		DE53950599705498640067	20211019
100	DE	95060244	2753397103		DE50950602442753397103	20210910
100	DE	95060910	8341624601		DE22950609108341624601	20190216
100	DE	95064614	4082423815		DE94950646144082423815	20190814
100	DE	95065503	6212396460		DE08950655036212396460	20220518
100	DE	95066148	4404525371		DE32950661484404525371	20240806
100	DE	95069444	6340704725		DE38950694446340704725	20201020
100	DE	95072533	3606564563		DE41950725333606564563	20190131
100	DE	95076975	1928682727		DE14950769751928682727	20230630
100	DE	95078047	7035071645		DE45950780477035071645	20240411
100	DE	95080132	1056294113		DE64950801321056294113	20240602
100	DE	95085465	2743916021		DE91950854652743916021	20231101
100	DE	95087573	1244976942		DE82950875731244976942	20231030
100	DE	95104105	5026402380		DE14951041055026402380	20190614
100	DE	95108557	0692026885		DE76951085570692026885	20231221
100	DE	95113903	2402974004		DE24951139032402974004	20190921
100	DE	95119322	1993979485		DE72951193221993979485	20220617
100	DE	95126844	5607424422		DE05951268445607424422	20220501
100	DE	95128826	4681623530		DE69951288264681623530	20201023
100	DE	95133703	2330013500		DE46951337032330013500	20230616
100	DE	95140324	5165666827		DE24951403245165666827	20190201
100	DE	95156711	4209660118		DE31951567114209660118	20221026
100	DE	95157850	7007840378		DE55951578507007840378	20200503
100	DE	95163830	9113530258		DE77951638309113530258	20230706
100	DE	95164724	0396430426		DE93951647240396430426	20230505
100	DE	95166907	9011103866		DE06951669079011103866	20210904
100	DE	95178478	7044678963		DE52951784787044678963	20240705
100	DE	95181366	6703758332		DE94951813666703758332	20220206
100	DE	95183208	7933673726		DE69951832087933673726	20220919
100	DE	95188055	8274250681		DE63951880558274250681	20190913
100	DE	95196037	7864656251		DE46951960377864656251	20200414
100	DE	95198915	1378903962		DE72951989151378903962	20220612
100	DE	95199071	3476071501		DE52951990713476071501	20220914
100	DE	95200400	2662580918		DE17952004002662580918	20200402
100	DE	95203364	8744550301		DE84952033648744550301	20211213
100	DE	95210631	5841561117		DE71952106315841561117	20221118
100	DE	95211501	9633241440		DE26952115019633241440	20200224
100	DE	95224271	2685105550		DE48952242712685105550	20240814
100	DE	95224863	0305581035		DE40952248630305581035	20220706
100	DE	95236759	8124342042		DE19952367598124342042	20230919
100	DE	95241020	5702568950		DE16952410205702568950	20220308
100	DE	95245894	7601577351		DE52952458947601577351	20210625
100	DE	95249041	5945220638		DE88952490415945220638	20210415
100	DE	95256468	9812244645		DE09952564689812244645	20210318
100	DE	95262925	0982782037		DE14952629250982782037	20231203
100	DE	95264912	3125548472		DE39952649123125548472	20240422
100	DE	95270383	6085664984		DE51952703836085664984	20191006
100	DE	95270959	5493067588		DE97952709595493067588	20240407
100	DE	95275534	4171181718		DE07952755344171181718	20190826
100	DE	95278170	0400004446		DE75952781700400004446	20230109
100	DE	95280793	2295743095		DE08952807932295743095	20190405
100	DE	95282287	6827790739		DE33952822876827790739	20240116
100	DE	95284850	6119426690		DE30952848506119426690	20211105
100	DE	95285615	5001773088		DE55952856155001773088	20221028
100	DE	95294698	6936665927		DE81952946986936665927	20211104
100	DE	95298275	3166505818		DE22952982753166505818	20190513
100	DE	95298655	7158774320		DE91952986557158774320	20221118
100	DE	95300013	8444982693		DE31953000138444982693	20210717
100	DE	95301886	1122201370		DE03953018861122201370	20221016
100	DE	95303314	9682314308		DE55953033149682314308	20210914
100	DE	95317272	1781463082		DE31953172721781463082	20190111
100	DE	95318298	4148971622		DE05953182984148971622	20240831
100	DE	95318399	4226280982		DE28953183994226280982	20230731
100	DE	95319478	2930505888		DE93953194782930505888	20191128
100	DE	95320971	9649938789		DE05953209719649938789	20191116
100	DE	95328289	1945664571		DE41953282891945664571	20200912
100	DE	95340528	7563682637		DE97953405287563682637	20211028
100	DE	95345247	1110870502		DE68953452471110870502	20220805
100	DE	95347972	2627053561		DE91953479722627053561	20210915
100	DE	95354745	7078922948		DE15953547457078922948	20220711
100	DE	95361531	6977964305		DE03953615316977964305	20210704
100	DE	95370539	4246041280		DE54953705394246041280	20230703
100	DE	95371817	1922554182		DE09953718171922554182	20190222
100	DE	95375910	0288625726		DE88953759100288625726	20210819
100	DE	95390838	6455879748		DE27953908386455879748	20231129
100	DE	95393611	5292640214		DE72953936115292640214	20190305
100	DE	95401722	6836182801		DE64954017226836182801	20191007
100	DE	95409559	9819457330		DE51954095599819457330	20200725
100	DE	95412981	9611897557		DE07954129819611897557	20210228
100	DE	95413570	4513689590		DE15954135704513689590	20201016
100	DE	95416156	9462545462		DE31954161569462545462	20201012
100	DE	95417658	9271737908		DE28954176589271737908	20210419
100	DE	95419291	9785129851		DE53954192919785129851	20201010
100	DE	95421917	9583608671		DE39954219179583608671	20240831
100	DE	95426603	9758040523		DE30954266039758040523	20200318
